genres,title,tags,id,developer,Añio,price
['Action'],Rogue Trooper,"['Action', 'Third-Person Shooter', 'Sci-fi', 'Third Person', 'Shooter', 'Classic', 'Multiplayer']",7020,Rebellion,2006,9.99
['Action'],Project: Snowblind,"['Action', 'FPS', 'Cyberpunk', 'Shooter']",7010,Crystal Dynamics,2005,5.99
['RPG'],Jade Empire™: Special Edition,"['RPG', 'Fantasy', 'Story Rich', 'Third Person', 'Martial Arts', 'Singleplayer', 'Action', 'Action RPG', 'Party-Based RPG', 'Female Protagonist', 'Great Soundtrack', 'Romance', 'Adventure', 'Choices Matter', 'Atmospheric', 'Character Customization', 'Mythology', 'Multiple Endings']",7110,BioWare Corporation,2007,14.99
['Casual'],Peggle Deluxe,"['Casual', 'Puzzle', 'Arcade', 'Singleplayer', '2D', 'Physics', 'Multiplayer']",3480,"PopCap Games, Inc.",2007,4.99
['RPG'],Silverfall,"['RPG', 'Hack and Slash', 'Action RPG', 'Loot', 'Action', 'Fantasy']",4420,Monte Cristo,2007,9.99
"['Action', 'Strategy']",Making History: The Calm &amp; the Storm,"['Strategy', 'Action', 'Turn-Based Strategy', 'Grand Strategy', 'World War II', 'Historical', 'Singleplayer', 'Multiplayer']",6250,Muzzy Lane,2007,4.99
['Adventure'],"Runaway, A Road Adventure","['Adventure', 'Point & Click', 'Mystery', 'Singleplayer', 'Puzzle']",7210,Pendulo Studios,2003,9.99
['Adventure'],"Runaway, The Dream of The Turtle","['Adventure', 'Point & Click', 'Mystery']",7220,Pendulo Studios,2007,9.99
"['Casual', 'Strategy', 'Indie']",Poker Superstars II,['Card Game'],4100,Funkitron,2006,9.99
['Action'],Call of Duty®,"['FPS', 'Action', 'World War II', 'Classic', 'Shooter', 'Multiplayer', 'Singleplayer', 'War', 'First-Person', 'Military', 'Historical', 'Atmospheric', 'Linear', 'America', 'Story Rich', 'Zombies']",2620,Infinity Ward,2003,19.99
['Action'],Psychonauts,"['Platformer', 'Comedy', 'Adventure', 'Cult Classic', 'Action', 'Singleplayer', 'Third Person', 'Funny', '3D Platformer', 'Psychological', 'Classic', 'Story Rich', 'Exploration', 'Great Soundtrack', 'Surreal', 'Cartoony', 'Action-Adventure', 'Indie', 'Cute', '3D Vision']",3830,Double Fine Productions,2005,9.99
['Action'],GUN™,"['Western', 'Action', 'Open World', 'Third-Person Shooter', 'Adventure', 'Shooter', 'Classic', 'Atmospheric', 'Singleplayer', 'Third Person', 'Story Rich', 'Sandbox', 'Great Soundtrack', 'Gore']",2610,Neversoft,2005,19.99
['Action'],Call of Duty® 2,"['Action', 'FPS', 'World War II', 'Multiplayer', 'Singleplayer', 'Shooter', 'Classic', 'War', 'Historical', 'First-Person', 'Atmospheric', 'Co-op', 'Military', 'Story Rich', 'Zombies', 'Strategy', 'Adventure']",2630,"Infinity Ward,Aspyr (Mac)",2005,19.99
['Action'],Call of Duty: United Offensive,"['Action', 'World War II', 'FPS', 'Shooter', 'Multiplayer', 'Singleplayer', 'Military', 'Historical', 'Classic', 'War', 'First-Person', 'Atmospheric']",2640,Gray Matter Studios,2004,19.99
['Strategy'],Space Empires V,"['Strategy', '4X', 'Space', 'Sci-fi', 'Turn-Based', 'Singleplayer', 'Turn-Based Strategy', 'Multiplayer']",1690,Malfador Machinations,2006,14.99
['Strategy'],Sid Meier's Civilization® III Complete,"['Strategy', 'Turn-Based Strategy', 'Turn-Based', 'Classic', 'Historical', '4X', 'Singleplayer', 'Replay Value', 'Multiplayer', 'Military', 'Exploration', 'Simulation', 'Grand Strategy']",3910,Firaxis Games,2001,4.99
['Strategy'],Shattered Union,"['Strategy', 'Turn-Based Strategy']",3960,PopTop,2005,4.99
['Strategy'],Sid Meier's Civilization® IV,"['Strategy', 'Turn-Based Strategy', 'Turn-Based', '4X', 'Historical', 'Multiplayer', 'Singleplayer', 'Moddable', 'Grand Strategy', 'Classic', 'Replay Value', 'Simulation', 'Great Soundtrack', 'Resource Management', 'Economy', 'War', 'Tactical']",3900,Firaxis Games,2005,19.99
['Strategy'],688(I) Hunter/Killer,"['Strategy', 'Simulation', 'Naval']",2900,Sonalysts,1997,9.99
['Strategy'],Sub Command,"['Strategy', 'Simulation', 'Naval']",2920,Sonalysts,2001,9.99
['Strategy'],Fleet Command,"['Strategy', 'Naval', 'Simulation']",2910,Sonalysts,1999,9.99
['Action'],BloodRayne 2,"['Action', 'Vampire', 'Female Protagonist', 'Gore', 'Third Person', 'Hack and Slash', 'Horror', 'Singleplayer', 'Classic']",3820,Terminal Reality,2005,9.99
"['Strategy', 'RPG', 'Indie']",Geneforge 4: Rebellion,"['RPG', 'Indie', 'Strategy', 'Turn-Based Combat', 'Isometric', 'Turn-Based']",201000,Spiderweb Software,2006,19.99
"['Action', 'Indie']",RoboBlitz,"['Action', 'Indie', 'Puzzle', 'Robots', 'Physics']",4300,Naked Sky Entertainment,2006,9.99
['Strategy'],Medieval II: Total War™,"['Strategy', 'Medieval', 'Historical', 'Turn-Based Strategy', 'Grand Strategy', 'RTS', 'War', 'Tactical', 'Singleplayer', 'Multiplayer', 'Moddable', 'Turn-Based', 'Military', 'Real Time Tactics', 'Classic', 'Simulation', 'Action', 'Great Soundtrack', 'Sandbox', '4X']",4700,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2006,19.99
['Strategy'],Heroes of Annihilated Empires,"['Strategy', 'RTS', 'RPG', 'Fantasy']",4800,GSC Game World,2006,14.99
"['Casual', 'Indie']",Dolphins-cyborgs and open space,"['Indie', 'Casual']",767170,Lev Gogol,2017,0.99
"['Action', 'Casual', 'Free to Play', 'Indie', 'Racing']",FIRST STEAM GAME VHS - COLOR RETRO RACER : MILES CHALLENGE,"['Free to Play', 'Indie', 'Casual', 'Racing', 'Action', 'Singleplayer', 'Atmospheric', 'Arcade', 'Retro', '2D', 'Competitive', 'Minimalist']",768840,Bacq Stellan,2017,0.0
"['Action', 'Casual', 'Free to Play', 'Indie', 'Racing']",COLOR RETRO RACER : ENDURO MODE *Checkpoint Unlock*,"['Free to Play', 'Action', 'Indie', 'Casual', 'Racing', 'Singleplayer', 'Atmospheric', 'Arcade', '2D', 'Competitive', 'Minimalist', 'Retro']",768850,Bacq Stellan,2017,0.99
"['Action', 'Casual', 'Free to Play', 'Indie', 'Racing']",COLOR RETRO RACER : ENDURO MODE *2 Millions of Miles*,"['Action', 'Indie', 'Casual', 'Racing', 'Free to Play', 'Singleplayer', 'Atmospheric', 'Arcade', '2D', 'Competitive', 'Minimalist', 'Retro']",768851,Bacq Stellan,2017,0.99
"['Action', 'Casual', 'Free to Play', 'Indie', 'Racing']",COLOR RETRO RACER : ENDURO MODE *5 Millions of Miles*,"['Action', 'Indie', 'Casual', 'Racing', 'Free to Play', 'Singleplayer', 'Atmospheric', 'Arcade', '2D', 'Competitive', 'Minimalist', 'Retro']",768852,Bacq Stellan,2017,1.99
"['Action', 'Casual', 'Free to Play', 'Indie', 'Racing']",COLOR RETRO RACER : RALLY MODE *5 Lifes*,"['Action', 'Indie', 'Casual', 'Racing', 'Free to Play', 'Singleplayer', 'Atmospheric', 'Arcade', '2D', 'Competitive', 'Minimalist', 'Retro']",768853,Bacq Stellan,2017,0.99
"['Action', 'Casual', 'Free to Play', 'Indie', 'Racing']",COLOR RETRO RACER : RALLY MODE *10 Lifes*,"['Action', 'Indie', 'Casual', 'Racing', 'Free to Play', 'Singleplayer', 'Atmospheric', 'Arcade', '2D', 'Competitive', 'Minimalist', 'Retro']",768854,Bacq Stellan,2017,1.99
"['Action', 'Casual', 'Free to Play', 'Indie', 'Racing']",COLOR RETRO RACER : TRIALS MODE *3 Lifes*,"['Action', 'Indie', 'Casual', 'Racing', 'Free to Play', 'Singleplayer', 'Atmospheric', 'Arcade', '2D', 'Competitive', 'Minimalist', 'Retro']",768855,Bacq Stellan,2017,0.99
"['Action', 'Casual', 'Free to Play', 'Indie', 'Racing']",COLOR RETRO RACER : TRIALS MODE *6 Lifes*,"['Action', 'Indie', 'Casual', 'Racing', 'Free to Play', 'Singleplayer', 'Atmospheric', 'Arcade', '2D', 'Competitive', 'Minimalist', 'Retro']",768856,Bacq Stellan,2017,1.99
"['Action', 'Casual', 'Strategy', 'Early Access']",Iron Armada,"['Early Access', 'Casual', 'Strategy', 'Action', 'Space']",581910,Drakeling Labs,2017,19.99
"['RPG', 'Simulation']",愛神餐館2,"['RPG', 'Simulation', 'Anime']",769680,Firedog Creative Company Limited,2017,34.99
"['Adventure', 'Casual', 'Indie']",East 73 / 东73 ~ 洋红色童话,"['Adventure', 'Indie', 'Casual']",769550,Magenta Factory,2011,1.99
"['Action', 'Casual', 'Indie', 'Strategy', 'Early Access']",Daydream,"['Early Access', 'Action', 'Indie', 'Casual', 'Strategy']",765240,Rohit Joshi,2017,4.99
"['Action', 'Adventure', 'Casual', 'Indie']",Dark Snow,"['Indie', 'Adventure', 'Action', 'Casual']",656710,4SKY Game Studio,2017,9.99
"['Action', 'Adventure', 'Casual', 'Indie']",Franky the Bumwalker: Teleportation,"['Action', 'Adventure', 'Indie', 'Casual']",764070,Onlyjoy`s production,2017,0.99
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",Global Adventures,"['Free to Play', 'RPG', 'Action', 'Massively Multiplayer', 'Adventure']",565020,PixelSoft,2017,0.0
"['Indie', 'Simulation']",Reading Simulator,"['Indie', 'Simulation', 'Education', 'Relaxing']",769690,Shoho Games,2017,0.99
"['Casual', 'Indie']",Free Yourself - A Gravity Puzzle Game Starring YOU!,"['Casual', 'Indie']",768820,Fire Tap Games,2017,3.99
"['Casual', 'Indie']",Oik Memory,"['Indie', 'Casual', 'Singleplayer', 'Relaxing', '2D', 'Minimalist', 'Family Friendly', 'Short']",671090,Dr_Crewcut,2017,0.99
"['Casual', 'Indie']",Hex-Up,"['Indie', 'Casual', 'Puzzle', '2D', 'Great Soundtrack']",765610,LuteGames,2017,2.99
"['Action', 'Adventure', 'Casual', 'Indie']",Project Earth,"['Action', 'Adventure', 'Indie', 'Casual']",765200,Esbol Amirov,2017,0.99
"['Massively Multiplayer', 'Racing', 'Simulation', 'Sports']",CarX Drift Racing Online - Deluxe,"['Massively Multiplayer', 'Simulation', 'Racing', 'Sports']",776950,CarX Technologies,2017,29.99
"['Adventure', 'Indie']",Once in Yaissor 2,"['Indie', 'Adventure', 'Story Rich', 'Visual Novel']",767500,Valera Entertainment,2017,1.99
"['Action', 'Adventure', 'Indie']",The Darkness,"['Indie', 'Action', 'Adventure']",765390,Ruaz.404,2017,3.99
"['Casual', 'Indie', 'Strategy']",Gravity puzzles,"['Indie', 'Casual', 'Strategy']",771140,Dexion Games,2017,0.99
"['Action', 'Free to Play']",SCP: Secret Laboratory,"['Free to Play', 'Action', 'Horror', 'Multiplayer', 'Co-op', 'Sci-fi', 'Shooter', 'Indie', 'Survival Horror', 'FPS', 'First-Person', 'Strategy', 'Fantasy']",700330,Hubert Moszka,2017,0.0
"['Action', 'Indie']",Er-Spectro,"['Indie', 'Action', '2D', 'Pixel Graphics', 'Arcade', 'Singleplayer', ""Shoot 'Em Up"", 'Controller', 'Bullet Hell']",768310,TheDreik,2017,0.99
"['Adventure', 'Casual', 'Indie']",The lost joystick,"['Adventure', 'Indie', 'Casual']",766810,CATOM GAMES,2017,2.99
"['Action', 'Indie']",VODKA,"['Action', 'Indie', 'Pixel Graphics', 'Character Customization', 'Singleplayer', 'Sci-fi', 'Great Soundtrack', 'Adventure', 'Family Friendly', 'Memes', 'Inventory Management', 'Funny', 'Political']",655010,CharlieH,2017,0.99
"['Action', 'Casual', 'Indie']",MightyIronBall,"['Action', 'Indie', 'Casual', 'Platformer']",767410,Achisoft,2017,0.99
"['Action', 'Adventure', 'Indie', 'Early Access']",The Chosen Warriors,"['Early Access', 'Action', 'Adventure', 'Indie']",610730,GoeX GameS,2017,6.99
"['Action', 'Indie', 'RPG', 'Early Access']",Origin Space,"['Early Access', 'Action', 'Indie', 'RPG']",596740,Rimware,2017,9.99
"['Free to Play', 'Indie', 'RPG', 'Strategy']",Aurora Trail,"['Free to Play', 'Indie', 'Strategy', 'RPG', 'Puzzle']",755150,Screenhit Studios,2017,0.0
['RPG'],Two Worlds II - Echoes of the Dark Past Soundtrack,"['RPG', 'Violent', 'Nudity']",771200,Reality Pump Studios,2017,3.99
"['Action', 'Casual', 'Indie']",Jump! Jump! Jump!,"['Action', 'Indie', 'Casual', 'Runner', 'Singleplayer', 'Atmospheric', '2D', 'Arcade', 'Minimalist']",761100,XiNFiNiTY Games,2017,0.99
"['Action', 'Casual', 'Indie', 'Strategy']",Aqua Fish,"['Strategy', 'Action', 'Casual', 'Indie', 'Puzzle', 'Singleplayer', 'Atmospheric', 'Arcade', '2D', 'Competitive']",763090,Starodymov,2017,1.99
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Early Access']",Wild Wolf,"['Early Access', 'Indie', 'Action', 'Adventure', 'Simulation', 'Casual', 'Open World']",749540,Altai Game Studio,2017,9.99
"['Indie', 'Strategy']",Radar Defense,"['Strategy', 'Indie']",685130,Adage Games,2017,4.99
"['Adventure', 'Casual', 'RPG', 'Simulation', 'Early Access']",Warm Village 暖暖村物语,"['Early Access', 'Casual', 'Simulation', 'RPG', 'Adventure']",747850,Duoji Network technology,2017,18.99
"['Action', 'Simulation', 'Early Access']",Amazing Human,"['Early Access', 'Action', 'Simulation', 'Funny', 'Physics', 'Indie']",766600,sakastudio,2017,2.99
"['Free to Play', 'Simulation']",Six Days of Snow,"['Free to Play', 'Simulation', 'Visual Novel', 'Anime']",754810,ebi-hime,2017,0.0
['Indie'],Six Days of Snow - OST,['Indie'],754820,ebi-hime,2017,0.99
"['Action', 'Casual', 'Indie', 'RPG', 'Simulation']",MORE SWEATER? OK!,"['Casual', 'Action', 'Indie', 'RPG', 'Simulation', 'Singleplayer', 'Great Soundtrack', 'Difficult', 'Top-Down', 'Rogue-like', 'Arcade', 'Survival', 'Classic', 'PvE', 'Atmospheric', 'Procedural Generation', 'Funny', 'Music', 'Relaxing']",746050,Triple-Star Studio,2017,1.99
"['Action', 'Indie']",Bombernauts,"['Action', 'Indie', 'Multiplayer', 'Voxel']",246920,Eyebrow Interactive,2017,9.99
"['Indie', 'RPG', 'Strategy', 'Early Access']",Troubleshooter,"['Early Access', 'Strategy', 'RPG', 'Indie', 'Turn-Based', 'Turn-Based Strategy', 'Turn-Based Combat']",470310,Dandylion,2017,19.99
"['Indie', 'RPG', 'Strategy', 'Early Access']",Magic Tower,"['Early Access', 'Strategy', 'Indie', 'RPG', 'Fantasy', 'Tower Defense']",727460,夕,2017,0.99
"['Adventure', 'Casual', 'Indie']",Scary House,"['Adventure', 'Indie', 'Casual', 'Horror']",768430,Ynep,2017,4.99
"['Casual', 'Indie']",Last Hope,"['Indie', 'Casual']",765620,Ben Lovegrove,2017,1.99
['RPG'],BLACKSTONE,"['RPG', 'RPGMaker']",735250,Fire Engrave,2017,4.99
"['Action', 'Casual', 'Free to Play', 'Indie']",Bloodworks,"['Indie', 'Casual', 'Free to Play', 'Action']",717990,Engin Mercan,2018,0.0
"['Action', 'Adventure', 'Indie', 'Early Access']",Kitten Madness,"['Early Access', 'Action', 'Adventure', 'Indie']",748110,David Ogden,2017,6.99
"['Racing', 'Early Access']",Fjord battle racing,"['Early Access', 'Racing']",667590,Gaute Heggen,2017,7.99
['Action'],Counter-Strike: Source,"['Action', 'FPS', 'Multiplayer', 'Shooter', 'Team-Based', 'Tactical', 'First-Person', 'Competitive', 'PvP', 'Military', 'War', 'e-sports', 'Moddable', 'Strategy', 'Difficult', 'Singleplayer', 'Survival', 'Simulation', 'Atmospheric', 'Sandbox']",240,Valve,2004,19.99
['Action'],Half-Life: Source,"['FPS', 'Action', 'Sci-fi', 'Classic', 'Singleplayer', 'Shooter', 'First-Person', 'Aliens', 'Zombies', 'Story Rich', 'Adventure', ""1990's"", 'Remake', 'Atmospheric', 'Multiplayer', 'Horror', 'Moddable', 'Silent Protagonist', 'Great Soundtrack', 'Co-op']",280,Valve,2004,9.99
['Action'],Half-Life 2: Deathmatch,"['Action', 'FPS', 'Multiplayer', 'Shooter', 'Sci-fi', 'First-Person', 'Physics', 'Competitive', 'Funny', 'Co-op', 'Adventure', 'Atmospheric']",320,Valve,2004,4.99
['Action'],Half-Life 2,"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Classic', 'Story Rich', 'Shooter', 'Adventure', 'First-Person', 'Dystopian', 'Atmospheric', 'Zombies', 'Aliens', 'Great Soundtrack', 'Silent Protagonist', 'Physics', 'Multiplayer', 'Horror', 'Moddable', 'Puzzle']",220,Valve,2004,9.99
"['Strategy', 'RPG', 'Indie']",Geneforge 3,"['RPG', 'Indie', 'Strategy', 'Turn-Based Combat', 'Isometric']",200990,Spiderweb Software,2005,19.99
['RPG'],Sid Meier's Pirates!,"['Pirates', 'Open World', 'RPG', 'Adventure', 'Naval', 'Singleplayer', 'Historical', 'Sailing', 'Sandbox', 'Economy', 'Strategy', 'Remake', 'Classic', 'Action', 'Exploration', 'Trading', 'Atmospheric', 'Fighting', 'Choose Your Own Adventure', 'Difficult']",3920,Firaxis Games,2005,9.99
"['Indie', 'Strategy']",Darwinia,"['Strategy', 'Indie', 'RTS', 'Singleplayer', 'Retro', 'Story Rich', 'Action', 'Top-Down']",1500,Introversion Software,2005,9.99
['Indie'],Rag Doll Kung Fu,"['Indie', 'Fighting', 'Multiplayer']",1002,Mark Healey,2005,9.99
['RPG'],Dungeon Siege II,"['RPG', 'Fantasy', 'Action RPG', 'Hack and Slash', 'Singleplayer', 'Adventure', 'Action', 'Co-op', 'Classic', 'Party-Based RPG', 'Isometric']",39200,Gas Powered Games,2005,6.99
['Action'],Red Orchestra: Ostfront 41-45,"['Action', 'World War II', 'FPS', 'Realistic', 'Multiplayer', 'Shooter', 'Tactical', 'Singleplayer', 'Military', 'Simulation', 'Historical', 'War', 'Team-Based', 'Classic', 'Strategy', 'Atmospheric']",1200,Tripwire Interactive,2006,9.99
['Strategy'],Space Empires IV Deluxe,"['Strategy', '4X', 'Sci-fi', 'Turn-Based', 'Turn-Based Strategy', 'Space', 'Singleplayer']",1610,Malfador Machinations,2006,9.99
['Strategy'],Dangerous Waters,"['Strategy', 'Simulation', 'Naval']",1600,Sonalysts,2006,14.99
['Strategy'],Earth 2160,"['Strategy', 'RTS', 'Sci-fi', 'Multiplayer', 'Futuristic', 'Singleplayer']",1900,Reality Pump Studios,2006,4.99
['Action'],Half-Life Deathmatch: Source,"['Action', 'FPS', 'Multiplayer', 'Sci-fi', 'Shooter', 'First-Person', 'Classic', 'Remake']",360,Valve,2006,9.99
['Action'],Shadowgrounds,"['Action', 'Sci-fi', 'Top-Down Shooter', 'Shooter', 'Local Co-Op', 'Singleplayer', 'Aliens', 'Co-op', 'Top-Down', 'Horror', 'Isometric', 'Adventure', 'Gore']",2500,Frozenbyte,2006,6.99
['Action'],Half-Life 2: Episode One,"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'First-Person', 'Story Rich', 'Shooter', 'Classic', 'Adventure', 'Dystopian', 'Aliens', 'Zombies', 'Episodic', 'Atmospheric', 'Short', 'Great Soundtrack', 'Silent Protagonist', 'Puzzle', 'Cinematic', 'Moddable']",380,Valve,2006,7.99
['Action'],SiN Episodes: Emergence,"['Action', 'FPS', 'Cyberpunk', 'Sci-fi', 'Classic', 'Shooter', 'Singleplayer', 'First-Person', 'Episodic', 'Short']",1300,Ritual Entertainment,2006,9.99
['Strategy'],Jagged Alliance 2 Gold,"['Strategy', 'Tactical', 'Classic', 'Turn-Based Tactics', 'Turn-Based Combat', 'Turn-Based', 'Isometric', 'Cult Classic', 'Turn-Based Strategy', 'Open World', 'RPG', 'Singleplayer']",1620,Strategy First,2006,19.99
['Strategy'],X3: Reunion,"['Space', 'Simulation', 'Strategy', 'Sci-fi', 'Sandbox', 'Space Sim', 'Economy', 'Singleplayer', 'Open World', 'Flight', 'Action', 'Trading']",2810,Egosoft,2005,9.99
['Strategy'],X2: The Threat,"['Space', 'Strategy', 'Simulation', 'Sci-fi', 'Open World', 'Space Sim', 'Sandbox', 'Singleplayer', 'Trading', 'Economy', 'Action']",2800,Egosoft,2003,4.99
['Strategy'],Iron Warriors: T - 72 Tank Command,"['Simulation', 'Strategy', 'Tanks', 'Military']",1670,Strategy First,2006,4.99
"['Indie', 'Strategy']",Uplink,"['Hacking', 'Indie', 'Strategy', 'Singleplayer', 'Cyberpunk', 'Great Soundtrack', 'Classic', 'Simulation', 'Sci-fi', '2D', 'Real-Time with Pause', 'Experimental', 'Story Rich', 'Atmospheric', 'Perma Death']",1510,Introversion Software,2006,9.99
['Racing'],Xpand Rally,"['Racing', 'Multiplayer']",3010,Techland,2006,4.99
['Casual'],Heavy Weapon Deluxe,"['Casual', 'Arcade', 'Action']",3410,"PopCap Games, Inc.",2006,4.99
['Casual'],Typer Shark! Deluxe,"['Casual', 'Typing', 'Education']",3450,"PopCap Games, Inc.",2006,4.99
['Casual'],Talismania Deluxe,"['Casual', 'Puzzle']",3460,"PopCap Games, Inc.",2006,4.99
['Casual'],Pizza Frenzy Deluxe,['Casual'],3430,"PopCap Games, Inc.",2006,4.99
['Casual'],Bejeweled Deluxe,"['Casual', 'Match 3', 'Puzzle', 'Singleplayer']",3350,"PopCap Games, Inc.",2006,4.99
['Casual'],Iggle Pop Deluxe,['Casual'],3420,"PopCap Games, Inc.",2006,4.99
['Casual'],Rocket Mania Deluxe,"['Casual', 'Puzzle']",3440,"PopCap Games, Inc.",2006,4.99
['Casual'],Dynomite Deluxe,"['Casual', 'Puzzle']",3380,"PopCap Games, Inc.",2006,4.99
['Casual'],Hammer Heads Deluxe,['Casual'],3400,"PopCap Games, Inc.",2006,4.99
['Casual'],AstroPop Deluxe,"['Casual', 'Puzzle']",3340,"PopCap Games, Inc.",2006,4.99
['Casual'],Big Money! Deluxe,['Casual'],3360,"PopCap Games, Inc.",2006,4.99
['Casual'],Feeding Frenzy 2 Deluxe,"['Casual', 'Arcade', 'Singleplayer']",3390,"PopCap Games, Inc.",2006,4.99
['Casual'],Zuma Deluxe,"['Casual', 'Match 3', 'Singleplayer', 'Puzzle']",3330,"PopCap Games, Inc.",2006,4.99
['Casual'],Chuzzle Deluxe,"['Casual', 'Puzzle', 'Match 3', 'Cute', 'Singleplayer']",3310,"PopCap Games, Inc.",2006,4.99
['Casual'],Bejeweled 2 Deluxe,"['Casual', 'Match 3', 'Puzzle', 'Singleplayer']",3300,"PopCap Games, Inc.",2006,4.99
"['Action', 'RPG']",Dark Messiah of Might &amp; Magic,"['RPG', 'Action', 'First-Person', 'Fantasy', 'Adventure', 'Dark Fantasy', 'Swordplay', 'Magic', 'Classic', 'Multiple Endings', 'Stealth', 'Story Rich', 'Singleplayer', 'Medieval', 'Atmospheric', 'Hack and Slash', 'Action RPG', 'Gore', 'Multiplayer', 'FPS']",2100,Arkane Studios,2006,9.99
['Casual'],Insaniquarium Deluxe,"['Casual', 'Simulation', 'Point & Click', 'Action', 'Singleplayer', 'Aliens', 'Classic', 'Underwater', 'Strategy', 'Cute', 'Colorful', 'Clicker', 'Anime']",3320,"PopCap Games, Inc.",2006,4.99
